source_token,source_lemma,target_rendering,block_id
ahetukaṃ,ahetu,causeless,1-584
hetuvippayuttaṃ,hetuvippayutta,separated-from-cause,1-584
sappaccayaṃ,sappaccaya,with-conditions,1-584
saṅkhataṃ,saṅkhataṃ,conditioned,1-584
rūpaṃ,rūpa,mundane,1-584
lokiyaṃ,lokiya,with-cankers,1-584
sāsavaṃ,sāsava,binding,1-584
saṃyojaniyaṃ,saṃyojaniyaṃ,knot-tying,1-584
ganthaniyaṃ,ganthaniya,flood-causing,1-584
oghaniyaṃ,oghaniya,yoke-causing,1-584
yoganiyaṃ,yoganiya,obscuring,1-584
nīvaraṇiyaṃ,nīvaraṇiyaṃ,supreme-meaning,1-584
parāmaṭṭhaṃ,parāmattha,clinging-producing,1-584
upādāniyaṃ,upādāniya,defiling,1-584
saṃkilesikaṃ,saṃkilesikaṃ,indeterminate,1-584
abyākataṃ,abyākata,object-less,1-584
anārammaṇaṃ,anārammaṇaṃ,non-conscious,1-584
acetasikaṃ,acetasika,dissociated-from-mind,1-584
cittavippayuttaṃ,cittavippayutta,neither-result-nor-result-factor,1-584
nevavipākanavipākadhammadhammaṃ,nevavipākavipākadhamma,both-undefiled-and-defiling,1-584
asaṃkiliṭṭhasaṃkilesikaṃ,asaṃkiliṭṭhasaṃkilesikaṃ,not,1-584
na,na,with-applied-and-sustained-thought,1-584
savitakkasavicāraṃ,savitakkasavicāra,not,1-584
na,na,only-sustained-thought,1-584
avitakkavicāramattaṃ,avitakkavicāramatta,without-thought,1-584
avitakkaavicāraṃ,avitakkavicāra,not,1-584
na,na,accompanied-by-joy,1-584
pītisahagataṃ,pītisahagata,not,1-584
na,na,accompanied-by-happiness,1-584
sukhasahagataṃ,sukhasahagata,not,1-584
na,na,accompanied-by-equanimity,1-584
upekkhāsahagataṃ,upekkhāsahagata,neither,1-584
neva,neva,by-seeing,1-584
dassanena,dassana,nor,1-584
na,na,by-development,1-584
bhāvanāya,bhāvanā,to-be-abandoned,1-584
pahātabbaṃ,pahātabba,neither,1-584
neva,neva,by-seeing,1-584
dassanena,dassana,nor,1-584
na,na,by-development,1-584
bhāvanāya,bhāvanā,cause-of-what-should-be-abandoned,1-584
pahātabbahetukaṃ,pahātabbahetuka,neither,1-584
neva,neva,accumulating,1-584
ācayagāmi,ācayagāmin,nor,1-584
na,na,wasting,1-584
apacayagāmi,apacayagāmin,neither,1-584
nevasekkhanāsekkhaṃ,nevasekkhanāsekha,trainee-nor-non-trainee,1-584
parittaṃ,paritta,limited,1-584
kāmāvacaraṃ,kāmāvacara,sensual-sphere,1-584
na,na,nor,1-584
rūpāvacaraṃ,rūpāvacara,form-sphere,1-584
na,na,nor,1-584
arūpāvacaraṃ,arūpāvacara,formless-sphere,1-584
pariyāpannaṃ,pariyāpanna,included,1-584
no,no,nor,1-584
apariyāpannaṃ,apariyāpanna,not-included,1-584
aniyataṃ,aniyata,indefinite,1-584
aniyyānikaṃ,aniyyānika,not-conducive,1-584
uppannaṃ,uppanna,arisen,1-584
chahi,cha,six,1-584
viññāṇehi,viññāṇehi,consciousnesses,1-584
viññeyyaṃ,vinneyya,knowable,1-584
aniccaṃ,anicca,impermanent,1-584
jarābhibhūtaṃ,jarābhibhūta,overcome-by-aging,1-584
Evaṃ,evam,thus,1-584
ekavidhena,ekaviddha,in-one-way,1-584
rūpasaṅgaho,rūpasaṅgaho,collection-of-form,1-584
Ekakaṃ,ekaka,singular,1-584
Tividhena,ti+vidha-INS.SG,in-three-ways,1-585
rūpasaṅgaho,rūpasaṅgaho,collection-of-form,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
upādā,upādā-NOM.SG.F,derived,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
upādā,upādā-NOM.SG.F,derived,1-585
atthi,atthi,there-is,1-585
no,no-NEG,not,1-585
upādā,upādā-NOM.SG.F,derived,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
upādiṇṇaṃ,upādiṇṇaṃ,grasped,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
upādiṇṇaṃ,upādiṇṇaṃ,grasped,1-585
atthi,atthi,there-is,1-585
anupādiṇṇaṃ,anupādiṇṇaṃ,not-grasped,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
upādiṇṇupādāniyaṃ,upādiṇṇupādāniyaṃ,grasped-and-clung-to,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
upādiṇṇupādāniyaṃ,upādiṇṇupādāniyaṃ,grasped-and-clung-to,1-585
atthi,atthi,there-is,1-585
anupādiṇṇupādāniyaṃ,anupādiṇṇupādāniyaṃ,not-grasped-yet-clung-to,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
anidassanaṃ,an+idassana-NOM.SG.N,invisible,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
sanidassanaṃ,sa+nidassana-NOM.SG.N,visible,1-585
atthi,atthi,there-is,1-585
anidassanaṃ,an+idassana-NOM.SG.N,invisible,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
sappaṭighaṃ,sappaṭighaṃ,with-resistance,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
sappaṭighaṃ,sappaṭighaṃ,with-resistance,1-585
atthi,atthi,there-is,1-585
appaṭighaṃ,appaṭighaṃ,without-resistance,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
indriyaṃ,indriya-NOM.SG.N,faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
indriyaṃ,indriya-NOM.SG.N,faculty,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
indriyaṃ,indriya-NOM.SG.N,faculty,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
mahābhūtaṃ,mahā+bhūta-NOM.SG.N,great-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
mahābhūtaṃ,mahā+bhūta-NOM.SG.N,great-element,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
mahābhūtaṃ,mahā+bhūta-NOM.SG.N,great-element,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
viññatti,viññatti,intimation,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
viññatti,viññatti,intimation,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
viññatti,viññatti,intimation,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
cittasamuṭṭhānaṃ,cittasamuṭṭhānaṃ,thought-originated,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cittasamuṭṭhānaṃ,cittasamuṭṭhānaṃ,thought-originated,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
cittasamuṭṭhānaṃ,cittasamuṭṭhānaṃ,thought-originated,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
cittasahabhu,citta+sahabhu-NOM.SG,co-arisen-with-thought,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cittasahabhu,citta+sahabhu-NOM.SG,co-arisen-with-thought,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
cittasahabhu,citta+sahabhu-NOM.SG,co-arisen-with-thought,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
cittānuparivatti,citta+anuparivatti-NOM.SG,following-thought,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cittānuparivatti,citta+anuparivatti-NOM.SG,following-thought,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
cittānuparivatti,citta+anuparivatti-NOM.SG,following-thought,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
oḷārikaṃ,oḷārikaṃ,gross,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
oḷārikaṃ,oḷārikaṃ,gross,1-585
atthi,atthi,there-is,1-585
sukhumaṃ,sukhuma-NOM.SG.N,subtle,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
santike,santika-LOC.SG,near,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
dūre,dūra-LOC.SG,far,1-585
atthi,atthi,there-is,1-585
santike,santika-LOC.SG,near,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
cakkhusamphassassa,cakkhu+samphassa-GEN.SG.M,of-eye-contact,1-585
na,na-NEG,not,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cakkhusamphassassa,cakkhu+samphassa-GEN.SG.M,of-eye-contact,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
atthi,atthi,there-is,1-585
cakkhusamphassassa,cakkhu+samphassa-GEN.SG.M,of-eye-contact,1-585
na,na-NEG,not,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
cakkhusamphassajāya,cakkhu+samphassa+jā-DAT.SG.F,born-of-eye-contact,1-585
vedanāya…pe…,vedanāya…pe…,feeling…pe…,1-585
saññāya…pe…,saññāya…pe…,perception…pe…,1-585
cetanāya…pe…,cetanāya…pe…,volition…pe…,1-585
cakkhuviññāṇassa,cakkhuviññāṇassa,of-eye-consciousness,1-585
na,na-NEG,not,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cakkhuviññāṇassa,cakkhuviññāṇassa,of-eye-consciousness,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
atthi,atthi,there-is,1-585
cakkhuviññāṇassa,cakkhuviññāṇassa,of-eye-consciousness,1-585
na,na-NEG,not,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
sotasamphassassa…pe…,sotasamphassassa…pe…,of-ear-contact…pe…,1-585
ghānasamphassassa…pe…,ghānasamphassassa…pe…,of-nose-contact…pe…,1-585
jivhāsamphassassa…pe…,jivhāsamphassassa…pe…,of-tongue-contact…pe…,1-585
kāyasamphassassa,kāya+samphassa-GEN.SG.M,of-body-contact,1-585
na,na-NEG,not,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kāyasamphassassa,kāya+samphassa-GEN.SG.M,of-body-contact,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
atthi,atthi,there-is,1-585
kāyasamphassassa,kāya+samphassa-GEN.SG.M,of-body-contact,1-585
na,na-NEG,not,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
kāyasamphassajāya,kāya+samphassa+jā-DAT.SG.F,born-of-body-contact,1-585
vedanāya…pe…,vedanāya…pe…,feeling…pe…,1-585
saññāya…pe…,saññāya…pe…,perception…pe…,1-585
cetanāya…pe…,cetanāya…pe…,volition…pe…,1-585
kāyaviññāṇassa,kāyaviññāṇassa,of-body-consciousness,1-585
na,na-NEG,not,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kāyaviññāṇassa,kāyaviññāṇassa,of-body-consciousness,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
atthi,atthi,there-is,1-585
kāyaviññāṇassa,kāyaviññāṇassa,of-body-consciousness,1-585
na,na-NEG,not,1-585
vatthu,vatthu-NOM.SG.N,basis,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
cakkhusamphassassa,cakkhu+samphassa-GEN.SG.M,of-eye-contact,1-585
nārammaṇaṃ,nārammaṇaṃ,not-object,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cakkhusamphassassa,cakkhu+samphassa-GEN.SG.M,of-eye-contact,1-585
ārammaṇaṃ,ārammaṇaṃ,object,1-585
atthi,atthi,there-is,1-585
cakkhusamphassassa,cakkhu+samphassa-GEN.SG.M,of-eye-contact,1-585
nārammaṇaṃ,nārammaṇaṃ,not-object,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
cakkhusamphassajāya,cakkhu+samphassa+jā-DAT.SG.F,born-of-eye-contact,1-585
vedanāya…pe…,vedanāya…pe…,feeling…pe…,1-585
saññāya…pe…,saññāya…pe…,perception…pe…,1-585
cetanāya…pe…,cetanāya…pe…,volition…pe…,1-585
cakkhuviññāṇassa,cakkhuviññāṇassa,of-eye-consciousness,1-585
nārammaṇaṃ,nārammaṇaṃ,not-object,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cakkhuviññāṇassa,cakkhuviññāṇassa,of-eye-consciousness,1-585
ārammaṇaṃ,ārammaṇaṃ,object,1-585
atthi,atthi,there-is,1-585
cakkhuviññāṇassa,cakkhuviññāṇassa,of-eye-consciousness,1-585
nārammaṇaṃ,nārammaṇaṃ,not-object,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
sotasamphassassa…pe…,sotasamphassassa…pe…,of-ear-contact…pe…,1-585
ghānasamphassassa…pe…,ghānasamphassassa…pe…,of-nose-contact…pe…,1-585
jivhāsamphassassa…pe…,jivhāsamphassassa…pe…,of-tongue-contact…pe…,1-585
kāyasamphassassa,kāya+samphassa-GEN.SG.M,of-body-contact,1-585
nārammaṇaṃ,nārammaṇaṃ,not-object,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kāyasamphassassa,kāya+samphassa-GEN.SG.M,of-body-contact,1-585
ārammaṇaṃ,ārammaṇaṃ,object,1-585
atthi,atthi,there-is,1-585
kāyasamphassassa,kāya+samphassa-GEN.SG.M,of-body-contact,1-585
nārammaṇaṃ,nārammaṇaṃ,not-object,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
kāyasamphassajāya,kāya+samphassa+jā-DAT.SG.F,born-of-body-contact,1-585
vedanāya…pe…,vedanāya…pe…,feeling…pe…,1-585
saññāya…pe…,saññāya…pe…,perception…pe…,1-585
cetanāya…pe…,cetanāya…pe…,volition…pe…,1-585
kāyaviññāṇassa,kāyaviññāṇassa,of-body-consciousness,1-585
nārammaṇaṃ,nārammaṇaṃ,not-object,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kāyaviññāṇassa,kāyaviññāṇassa,of-body-consciousness,1-585
ārammaṇaṃ,ārammaṇaṃ,object,1-585
atthi,atthi,there-is,1-585
kāyaviññāṇassa,kāyaviññāṇassa,of-body-consciousness,1-585
nārammaṇaṃ,nārammaṇaṃ,not-object,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,eye-sphere,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,eye-sphere,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
cakkhāyatanaṃ,cakkhu+āyatana-NOM.SG.N,eye-sphere,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
sotāyatanaṃ…pe…,sotāyatanaṃ…pe…,ear-sphere…pe…,1-585
na,na-NEG,not,1-585
ghānāyatanaṃ…pe…,ghānāyatanaṃ…pe…,nose-sphere…pe…,1-585
na,na-NEG,not,1-585
jivhāyatanaṃ…pe…,jivhāyatanaṃ…pe…,tongue-sphere…pe…,1-585
na,na-NEG,not,1-585
kāyāyatanaṃ,kāya+āyatana-NOM.SG.N,body-sphere,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
kāyāyatanaṃ,kāya+āyatana-NOM.SG.N,body-sphere,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
kāyāyatanaṃ,kāya+āyatana-NOM.SG.N,body-sphere,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
rūpāyatanaṃ,rūpa+āyatana-NOM.SG.N,visible-sphere,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
bāhiraṃ,bāhira-NOM.SG.N,external,1-585
taṃ,ta-NOM.SG.N,that,1-585
atthi,atthi,there-is,1-585
rūpāyatanaṃ,rūpa+āyatana-NOM.SG.N,visible-sphere,1-585
atthi,atthi,there-is,1-585
na,na-NEG,not,1-585
rūpāyatanaṃ,rūpa+āyatana-NOM.SG.N,visible-sphere,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
rūpaṃ,rūpa-NOM.SG.N,form,1-585
ajjhattikaṃ,ajjhattika-NOM.SG.N,internal,1-585
taṃ,ta-NOM.SG.N,that,1-585
na,na-NEG,not,1-585
saddāyatanaṃ…pe…,saddāyatanaṃ…pe…,sound-sphere…pe…,1-585
na,na-NEG,not,1-585
gandhāyatanaṃ…pe…,gandhāyatanaṃ…pe…,odour-sphere…pe…,1-585
na,na-NEG,not,1-585
rasāyatanaṃ…pe…,rasāyatanaṃ…pe…,taste-sphere…pe…,1-585
na,na-NEG,not,1-585
phoṭṭhabbāyatanaṃ,phoṭṭhabbāyatanaṃ,tangible-sphere,1-585
Yaṃ,ya-NOM.SG.N,that-which,1-585
taṃ,ta-NOM.SG.N,that,1-585
